"id_D";"montant";"id_paiement"
"20220121";"670";"3"
"20220121";"0";"4"
"20220122";"120";"1"
"20220122";"77.8";"2"
"20220122";"490";"3"
"20220122";"110";"4"
"20220123";"100";"1"
"20220123";"477.68";"2"
"20220123";"687.93";"3"
"20220123";"150";"4"
"20220124";"290";"1"
"20220124";"307.02";"2"
"20220124";"609.31";"3"
"20220124";"0";"4"
"20220125";"150";"1"
"20220125";"274.48";"2"
"20220125";"440";"3"
"20220125";"69.31";"4"
"20220126";"100";"1"
"20220126";"80.31";"2"
"20220126";"470";"3"
"20220126";"50";"4"
"20220127";"210";"1"
"20220127";"70.69";"2"
"20220127";"919.31";"3"
"20220127";"0";"4"
"20220128";"0";"1"
"20220128";"253.48";"2"
"20220128";"1318.62";"3"
"20220128";"0";"4"
"20220129";"170";"1"
"20220129";"112.1";"2"
"20220129";"679.31";"3"
"20220129";"0";"4"
"20220130";"300";"1"
"20220130";"30";"2"
"20220130";"350";"3"
"20220130";"170";"4"
"20220131";"350";"1"
"20220131";"265.61";"2"
"20220131";"690";"3"
"20220131";"120";"4"
"20220132";"100";"1"
"20220132";"253.48";"2"
"20220132";"858.62";"3"
"20220132";"200";"4"
"20220133";"120";"1"
"20220133";"153.31";"2"
"20220133";"530";"3"
"20220133";"240";"4"
"20220134";"0";"1"
"20220134";"194.42";"2"
"20220134";"539.31";"3"
"20220134";"50";"4"
"20220135";"50";"1"
"20220135";"41.41";"2"
"20220135";"550";"3"
"20220135";"100";"4"
"20220137";"100";"1"
"20220137";"283.48";"2"
"20220137";"608.62";"3"
"20220137";"0";"4"
"20220138";"200";"1"
"20220138";"295.61";"2"
"20220138";"859.31";"3"
"20220138";"100";"4"
"20220139";"200";"1"
"20220139";"124.23";"2"
"20220139";"580";"3"
"20220139";"0";"4"
"20220140";"50";"1"
"20220140";"304.51";"2"
"20220140";"508.62";"3"
"20220140";"50";"4"
"20220141";"100";"1"
"20220141";"236.33";"2"
"20220141";"700";"3"
"20220141";"90";"4"
"20220142";"0";"1"
"20220142";"265.61";"2"
"20220142";"589.31";"3"
"20220142";"0";"4"
"20220143";"0";"1"
"20220143";"112.82";"2"
"20220143";"770";"3"
"20220143";"0";"4"
"20220144";"180";"1"
"20220144";"192.41";"2"
"20220144";"800";"3"
"20220144";"50";"4"
"20220145";"0";"1"
"20220145";"277.32";"2"
"20220145";"370";"3"
"20220145";"100";"4"
"20220146";"330";"1"
"20220146";"204.51";"2"
"20220146";"910";"3"
"20220146";"140";"4"
"20220148";"0";"1"
"20220148";"495.55";"2"
"20220148";"839.31";"3"
"20220148";"269.31";"4"
"20220149";"0";"1"
"20220149";"377.71";"2"
"20220149";"859.31";"3"
"20220149";"138.62";"4"
"20220150";"0";"1"
"20220150";"82.82";"2"
"20220150";"550";"3"
"20220150";"100";"4"
"20220151";"0";"1"
"20220151";"224.2";"2"
"20220151";"690";"3"
"20220151";"50";"4"
"20220152";"0";"1"
"20220152";"141.38";"2"
"20220152";"1030";"3"
"20220152";"50";"4"
"20220169";"100";"1"
"20220169";"360.56";"2"
"20220169";"830";"3"
"20220169";"0";"4"
"20220170";"120";"1"
"20220170";"192.41";"2"
"20220170";"669.31";"3"
"20220170";"50";"4"
"20220171";"0";"1"
"20220171";"253.48";"2"
"20220171";"1138.62";"3"
"20220171";"50";"4"
"20220172";"299.31";"1"
"20220172";"465.55";"2"
"20220172";"637.24";"3"
"20220172";"50";"4"
"20220173";"0";"1"
"20220173";"224.2";"2"
"20220173";"539.31";"3"
"20220173";"100";"4"
"20220174";"50";"1"
"20220174";"294.89";"2"
"20220174";"558.62";"3"
"20220174";"50";"4"
"20220175";"50";"1"
"20220175";"110.31";"2"
"20220175";"560";"3"
"20220175";"50";"4"
"20220176";"150";"1"
"20220176";"165.64";"2"
"20220176";"1030";"3"
"20220176";"0";"4"
"20220177";"220";"1"
"20220177";"336.3";"2"
"20220177";"627.93";"3"
"20220177";"50";"4"
"20220178";"90";"1"
"20220178";"336.3";"2"
"20220178";"1158.62";"3"
"20220178";"110";"4"
"20220179";"140";"1"
"20220179";"265.61";"2"
"20220179";"278.62";"3"
"20220179";"50";"4"
"20220180";"100";"1"
"20220180";"80.31";"2"
"20220180";"900";"3"
"20220180";"50";"4"
"20220181";"330";"1"
"20220181";"82.82";"2"
"20220181";"1050";"3"
"20220181";"90";"4"
"20220182";"50";"1"
"20220182";"307.74";"2"
"20220182";"800";"3"
"20220182";"50";"4"
"20220183";"0";"1"
"20220183";"112.1";"2"
"20220183";"759.31";"3"
"20220183";"100";"4"
"20220184";"0";"1"
"20220184";"70.69";"2"
"20220184";"540";"3"
"20220184";"220";"4"
"20220185";"230";"1"
"20220185";"158.11";"2"
"20220185";"560";"3"
"20220185";"50";"4"
"20220186";"50";"1"
"20220186";"477.68";"2"
"20220186";"1026.55";"3"
"20220186";"100";"4"
"20220187";"140";"1"
"20220187";"377.71";"2"
"20220187";"788.62";"3"
"20220187";"50";"4"
"20220188";"190";"1"
"20220188";"182.79";"2"
"20220188";"1098.62";"3"
"20220188";"230";"4"
"20220189";"90";"1"
"20220189";"253.48";"2"
"20220189";"609.31";"3"
"20220189";"140";"4"
"20220190";"0";"1"
"20220190";"82.82";"2"
"20220190";"770";"3"
"20220190";"0";"4"
"20220191";"159.31";"1"
"20220191";"560.5";"2"
"20220191";"848.62";"3"
"20220191";"230";"4"
"20220192";"190";"1"
"20220192";"236.33";"2"
"20220192";"860";"3"
"20220192";"150";"4"
"20220193";"50";"1"
"20220193";"406.99";"2"
"20220193";"397.93";"3"
"20220193";"50";"4"
"20220194";"229.31";"1"
"20220194";"194.92";"2"
"20220194";"410";"3"
"20220194";"50";"4"
"20220195";"120";"1"
"20220195";"41.41";"2"
"20220195";"800";"3"
"20220195";"50";"4"
"20220196";"209.31";"1"
"20220196";"448.4";"2"
"20220196";"688.62";"3"
"20220196";"140";"4"
"20220197";"140";"1"
"20220197";"384.43";"2"
"20220197";"649.31";"3"
"20220197";"100";"4"
"20220198";"100";"1"
"20220198";"460.53";"2"
"20220198";"858.62";"3"
"20220198";"160";"4"
"20220199";"90";"1"
"20220199";"194.92";"2"
"20220199";"520";"3"
"20220199";"100";"4"
"20220200";"370";"1"
"20220200";"80.31";"2"
"20220200";"350";"3"
"20220200";"0";"4"
"20220201";"280";"1"
"20220201";"294.89";"2"
"20220201";"718.62";"3"
"20220201";"200";"4"
"20220202";"50";"1"
"20220202";"224.2";"2"
"20220202";"879.31";"3"
"20220202";"190";"4"
"20220203";"0";"1"
"20220203";"0";"2"
"20220203";"850";"3"
"20220203";"0";"4"
"20220204";"200";"1"
"20220204";"224.92";"2"
"20220204";"269.31";"3"
"20220204";"100";"4"
"20220205";"120";"1"
"20220205";"197.01";"2"
"20220205";"370";"3"
"20220205";"50";"4"
"20220206";"190";"1"
"20220206";"355.54";"2"
"20220206";"720";"3"
"20220206";"150";"4"
"20220207";"50";"1"
"20220207";"469.4";"2"
"20220207";"637.93";"3"
"20220207";"309.31";"4"
"20220208";"90";"1"
"20220208";"448.4";"2"
"20220208";"1078.62";"3"
"20220208";"280";"4"
"20220209";"340";"1"
"20220209";"224.2";"2"
"20220209";"909.31";"3"
"20220209";"50";"4"
"20220210";"240";"1"
"20220210";"158.11";"2"
"20220210";"400";"3"
"20220210";"240";"4"
"20220211";"69.31";"1"
"20220211";"366.3";"2"
"20220211";"1008.62";"3"
"20220211";"50";"4"
"20220212";"50";"1"
"20220212";"317.2";"2"
"20220212";"550";"3"
"20220212";"0";"4"
"20220215";"200";"1"
"20220215";"80.31";"2"
"20220215";"340";"3"
"20220215";"50";"4"
"20220216";"100";"1"
"20220216";"425.58";"2"
"20220216";"619.31";"3"
"20220216";"0";"4"
"20220217";"50";"1"
"20220217";"384.89";"2"
"20220217";"828.62";"3"
"20220217";"50";"4"
"20220218";"50";"1"
"20220218";"466.27";"2"
"20220218";"967.93";"3"
"20220218";"50";"4"
"20220219";"0";"1"
"20220219";"460.53";"2"
"20220219";"457.93";"3"
"20220219";"50";"4"
"20220220";"150";"1"
"20220220";"202.03";"2"
"20220220";"390";"3"
"20220220";"0";"4"
"20220221";"230";"1"
"20220221";"295.61";"2"
"20220221";"859.31";"3"
"20220221";"150";"4"
"20220223";"0";"1"
"20220223";"112.82";"2"
"20220223";"580";"3"
"20220223";"140";"4"
"20220224";"90";"1"
"20220224";"0";"2"
"20220224";"720";"3"
"20220224";"230";"4"
"20220225";"70";"1"
"20220225";"240.93";"2"
"20220225";"300";"3"
"20220225";"50";"4"
"20220226";"280";"1"
"20220226";"406.99";"2"
"20220226";"747.24";"3"
"20220226";"140";"4"
"20220227";"140";"1"
"20220227";"182.79";"2"
"20220227";"979.31";"3"
"20220227";"50";"4"
"20220228";"100";"1"
"20220228";"337.02";"2"
"20220228";"869.31";"3"
"20220228";"100";"4"
"20220229";"0";"1"
"20220229";"372.69";"2"
"20220229";"910";"3"
"20220229";"120";"4"
"20220230";"150";"1"
"20220230";"119.21";"2"
"20220230";"610";"3"
"20220230";"0";"4"
"20220231";"200";"1"
"20220231";"265.61";"2"
"20220231";"728.62";"3"
"20220231";"150";"4"
"20220232";"0";"1"
"20220232";"265.61";"2"
"20220232";"100";"3"
"20220232";"100";"4"
"20220233";"0";"1"
"20220233";"212.79";"2"
"20220233";"590";"3"
"20220233";"119.31";"4"
"20220234";"100";"1"
"20220234";"365.58";"2"
"20220234";"568.62";"3"
"20220234";"0";"4"
"20220235";"50";"1"
"20220235";"245.95";"2"
"20220235";"370";"3"
"20220235";"0";"4"
"20220236";"140";"1"
"20220236";"294.89";"2"
"20220236";"697.93";"3"
"20220236";"50";"4"
"20220237";"50";"1"
"20220237";"233.82";"2"
"20220237";"649.31";"3"
"20220237";"50";"4"
"20220238";"70";"1"
"20220238";"519.09";"2"
"20220238";"977.24";"3"
"20220238";"0";"4"
"20220239";"50";"1"
"20220239";"182.79";"2"
"20220239";"548.62";"3"
"20220239";"0";"4"
"20220240";"100";"1"
"20220240";"116.7";"2"
"20220240";"570";"3"
"20220240";"70";"4"
"20220241";"170";"1"
"20220241";"142.1";"2"
"20220241";"899.31";"3"
"20220241";"150";"4"
"20220242";"90";"1"
"20220242";"254.2";"2"
"20220242";"738.62";"3"
"20220242";"140";"4"
"20220243";"0";"1"
"20220243";"224.2";"2"
"20220243";"639.31";"3"
"20220243";"0";"4"
"20220244";"50";"1"
"20220244";"254.2";"2"
"20220244";"350";"3"
"20220244";"19.31";"4"
"20220245";"150";"1"
"20220245";"202.03";"2"
"20220245";"460";"3"
"20220245";"70";"4"
"20220246";"150";"1"
"20220246";"419.12";"2"
"20220246";"728.62";"3"
"20220246";"140";"4"
"20220247";"120";"1"
"20220247";"70.69";"2"
"20220247";"809.31";"3"
"20220247";"0";"4"
"20220248";"70";"1"
"20220248";"236.33";"2"
"20220248";"1110";"3"
"20220248";"270";"4"
"20220249";"200";"1"
"20220249";"154.23";"2"
"20220249";"500";"3"
"20220249";"200";"4"
"20220250";"50";"1"
"20220250";"267.7";"2"
"20220250";"679.31";"3"
"20220250";"0";"4"
"20230005";"0";"1"
"20230005";"294.89";"2"
"20230005";"898.62";"3"
"20230005";"50";"4"
"20230006";"120";"1"
"20230006";"182.79";"2"
"20230006";"469.31";"3"
"20230006";"50";"4"
"20230007";"270";"1"
"20230007";"70.69";"2"
"20230007";"579.31";"3"
"20230007";"50";"4"
"20230008";"150";"1"
"20230008";"80.31";"2"
"20230008";"520";"3"
"20230008";"50";"4"
"20230009";"100";"1"
"20230009";"194.92";"2"
"20230009";"809.31";"3"
"20230009";"290";"4"
"20230010";"50";"1"
"20230010";"212.79";"2"
"20230010";"739.31";"3"
"20230010";"19.31";"4"
"20230011";"280";"1"
"20230011";"328.02";"2"
"20230011";"668.62";"3"
"20230011";"150";"4"
"20230012";"50";"1"
"20230012";"112.1";"2"
"20230012";"789.31";"3"
"20230012";"0";"4"
"20230013";"150";"1"
"20230013";"279.83";"2"
"20230013";"490";"3"
"20230013";"100";"4"
"20230014";"140";"1"
"20230014";"294.89";"2"
"20230014";"1308.62";"3"
"20230014";"50";"4"
"20230015";"270";"1"
"20230015";"236.33";"2"
"20230015";"660";"3"
"20230015";"90";"4"
"20230016";"0";"1"
"20230016";"124.23";"2"
"20230016";"800";"3"
"20230016";"30";"4"
"20230017";"0";"1"
"20230017";"112.82";"2"
"20230017";"730";"3"
"20230017";"100";"4"
"20230018";"50";"1"
"20230018";"163.13";"2"
"20230018";"640";"3"
"20230018";"50";"4"
"20230019";"140";"1"
"20230019";"124.23";"2"
"20230019";"1280";"3"
"20230019";"50";"4"
"20230020";"190";"1"
"20230020";"112.1";"2"
"20230020";"1070";"3"
"20230020";"30";"4"
"20230021";"150";"1"
"20230021";"294.89";"2"
"20230021";"969.31";"3"
"20230021";"240";"4"
"20230022";"0";"1"
"20230022";"333.33";"2"
"20230022";"499.31";"3"
"20230022";"0";"4"
"20230023";"0";"1"
"20230023";"224.2";"2"
"20230023";"850";"3"
"20230023";"119.31";"4"
"20230024";"360";"1"
"20230024";"460.53";"2"
"20230024";"879.31";"3"
"20230024";"50";"4"
"20230025";"120";"1"
"20230025";"277.32";"2"
"20230025";"280";"3"
"20230025";"0";"4"
"20230026";"50";"1"
"20230026";"298.74";"2"
"20230026";"760";"3"
"20230026";"150";"4"
"20230027";"50";"1"
"20230027";"277.74";"2"
"20230027";"1320";"3"
"20230027";"0";"4"
"20230028";"50";"1"
"20230028";"282.34";"2"
"20230028";"520";"3"
"20230028";"0";"4"
"20230029";"100";"1"
"20230029";"41.41";"2"
"20230029";"1230";"3"
"20230029";"50";"4"
"20230030";"230";"1"
"20230030";"265.61";"2"
"20230030";"690";"3"
"20230030";"50";"4"
"20230031";"169.31";"1"
"20230031";"153.51";"2"
"20230031";"1170";"3"
"20230031";"0";"4"
"20230032";"90";"1"
"20230032";"112.1";"2"
"20230032";"1290";"3"
"20230032";"150";"4"
"20230033";"100";"1"
"20230033";"231.31";"2"
"20230033";"820";"3"
"20230033";"0";"4"
"20230034";"100";"1"
"20230034";"265.61";"2"
"20230034";"1258.62";"3"
"20230034";"100";"4"
"20230035";"50";"1"
"20230035";"194.92";"2"
"20230035";"669.31";"3"
"20230035";"0";"4"
"20230036";"0";"1"
"20230036";"298.74";"2"
"20230036";"570";"3"
"20230036";"0";"4"
"20230037";"0";"1"
"20230037";"0";"2"
"20230037";"620";"3"
"20230037";"120";"4"
"20230038";"270";"1"
"20230038";"160.62";"2"
"20230038";"450";"3"
"20230038";"0";"4"
"20230039";"119.31";"1"
"20230039";"377.71";"2"
"20230039";"1170";"3"
"20230039";"100";"4"
"20230041";"220";"1"
"20230041";"265.61";"2"
"20230041";"979.31";"3"
"20230041";"50";"4"
"20230042";"100";"1"
"20230042";"194.92";"2"
"20230042";"469.31";"3"
"20230042";"50";"4"
"20230043";"50";"1"
"20230043";"310.59";"2"
"20230043";"389.31";"3"
"20230043";"0";"4"
"20230044";"120";"1"
"20230044";"348.43";"2"
"20230044";"898.62";"3"
"20230044";"100";"4"
"20230045";"100";"1"
"20230045";"182.79";"2"
"20230045";"870";"3"
"20230045";"190";"4"
"20230046";"50";"1"
"20230046";"41.41";"2"
"20230046";"470";"3"
"20230046";"140";"4"
"20230047";"0";"1"
"20230047";"124.23";"2"
"20230047";"370";"3"
"20230047";"250";"4"
"20230048";"250";"1"
"20230048";"119.21";"2"
"20230048";"400";"3"
"20230048";"150";"4"
"20230049";"180";"1"
"20230049";"582.25";"2"
"20230049";"739.31";"3"
"20230049";"50";"4"
"20230050";"0";"1"
"20230050";"307.02";"2"
"20230050";"950";"3"
"20230050";"0";"4"
"20230051";"120";"1"
"20230051";"383.45";"2"
"20230051";"1118.62";"3"
"20230051";"67";"4"
"20230052";"150";"1"
"20230052";"41.41";"2"
"20230052";"710";"3"
"20230052";"0";"4"
"20230053";"0";"1"
"20230053";"382.31";"2"
"20230053";"489.31";"3"
"20230053";"0";"4"
"20230054";"180";"1"
"20230054";"406.99";"2"
"20230054";"668.62";"3"
"20230054";"150";"4"
"20230055";"140";"1"
"20230055";"236.33";"2"
"20230055";"899.31";"3"
"20230055";"150";"4"
"20230056";"50";"1"
"20230056";"82.82";"2"
"20230056";"790";"3"
"20230056";"0";"4"
"20230057";"0";"1"
"20230057";"254.92";"2"
"20230057";"780";"3"
"20230057";"0";"4"
"20230058";"320";"1"
"20230058";"282.34";"2"
"20230058";"590";"3"
"20230058";"0";"4"
"20230059";"220";"1"
"20230059";"211.64";"2"
"20230059";"1470";"3"
"20230059";"0";"4"
"20230060";"50";"1"
"20230060";"112.1";"2"
"20230060";"1030";"3"
"20230060";"100";"4"
"20230061";"190";"1"
"20230061";"319.15";"2"
"20230061";"760";"3"
"20230061";"90";"4"
"20230062";"200";"1"
"20230062";"70.69";"2"
"20230062";"269.31";"3"
"20230062";"190";"4"
"20230063";"190";"1"
"20230063";"223.03";"2"
"20230063";"560";"3"
"20230063";"100";"4"
"20230064";"90";"1"
"20230064";"395.58";"2"
"20230064";"988.62";"3"
"20230064";"100";"4"
"20230065";"50";"1"
"20230065";"336.3";"2"
"20230065";"648.62";"3"
"20230065";"0";"4"
"20230066";"0";"1"
"20230066";"336.3";"2"
"20230066";"549.31";"3"
"20230066";"100";"4"
"20230067";"50";"1"
"20230067";"70.69";"2"
"20230067";"659.31";"3"
"20230067";"50";"4"
"20230068";"270";"1"
"20230068";"77.8";"2"
"20230068";"560";"3"
"20230068";"150";"4"
"20230069";"180";"1"
"20230069";"449.12";"2"
"20230069";"938.62";"3"
"20230069";"90";"4"
"20230070";"90";"1"
"20230070";"153.51";"2"
"20230070";"1049.31";"3"
"20230070";"50";"4"
"20230072";"50";"1"
"20230072";"236.33";"2"
"20230072";"1119.31";"3"
"20230072";"150";"4"
"20230073";"300";"1"
"20230073";"243.44";"2"
"20230073";"670";"3"
"20230073";"150";"4"
"20230074";"90";"1"
"20230074";"307.02";"2"
"20230074";"920";"3"
"20230074";"190";"4"
"20230075";"190";"1"
"20230075";"324.17";"2"
"20230075";"519.31";"3"
"20230075";"200";"4"
"20230076";"190";"1"
"20230076";"112.1";"2"
"20230076";"1099.31";"3"
"20230076";"190";"4"
"20230077";"100";"1"
"20230077";"501.94";"2"
"20230077";"519.31";"3"
"20230077";"50";"4"
"20230078";"100";"1"
"20230078";"274.81";"2"
"20230078";"570";"3"
"20230078";"50";"4"
"20230079";"240";"1"
"20230079";"207.05";"2"
"20230079";"1080";"3"
"20230079";"70";"4"
"20230081";"190";"1"
"20230081";"194.92";"2"
"20230081";"1599.31";"3"
"20230081";"50";"4"
"20230082";"50";"1"
"20230082";"112.1";"2"
"20230082";"169.31";"3"
"20230082";"100";"4"
"20230083";"150";"1"
"20230083";"202.03";"2"
"20230083";"620";"3"
"20230083";"210";"4"
"20230084";"140";"1"
"20230084";"182.79";"2"
"20230084";"409.31";"3"
"20230084";"0";"4"
"20230092";"50";"1"
"20230092";"307.02";"2"
"20230092";"800";"3"
"20230092";"0";"4"
"20230093";"230";"1"
"20230093";"116.7";"2"
"20230093";"790";"3"
"20230093";"50";"4"
"20230094";"280";"1"
"20230094";"494.53";"2"
"20230094";"1067.93";"3"
"20230094";"100";"4"
"20230095";"140";"1"
"20230095";"245.2";"2"
"20230095";"739.31";"3"
"20230095";"90";"4"
"20230096";"50";"1"
"20230096";"153.51";"2"
"20230096";"679.31";"3"
"20230096";"0";"4"
"20230097";"50";"1"
"20230097";"153.31";"2"
"20230097";"749.31";"3"
"20230097";"90";"4"
"20230098";"170";"1"
"20230098";"202.03";"2"
"20230098";"510";"3"
"20230098";"200";"4"
"20230102";"50";"1"
"20230102";"307.02";"2"
"20230102";"670";"3"
"20230102";"0";"4"
"20230103";"120";"1"
"20230103";"328.77";"2"
"20230103";"860";"3"
"20230103";"0";"4"
"20230104";"159.31";"1"
"20230104";"212.07";"2"
"20230104";"1340";"3"
"20230104";"160";"4"
"20230105";"190";"1"
"20230105";"324.17";"2"
"20230105";"768";"3"
"20230105";"90";"4"
"20230107";"100";"1"
"20230107";"224.2";"2"
"20230107";"1119.31";"3"
"20230107";"169.31";"4"
"20230108";"150";"1"
"20230108";"82.82";"2"
"20230108";"600";"3"
"20230108";"125";"4"
"20230109";"290";"1"
"20230109";"419.12";"2"
"20230109";"782.62";"3"
"20230109";"150";"4"
"20230110";"100";"1"
"20230110";"41.41";"2"
"20230110";"1030";"3"
"20230110";"0";"4"
"20230114";"0";"1"
"20230114";"41.41";"2"
"20230114";"480";"3"
"20230114";"50";"4"
"20230115";"50";"1"
"20230115";"153.51";"2"
"20230115";"1039.31";"3"
"20230115";"50";"4"
"20230116";"100";"1"
"20230116";"82.82";"2"
"20230116";"790";"3"
"20230116";"50";"4"
"20230117";"100";"1"
"20230117";"406.99";"2"
"20230117";"478.6";"3"
"20230117";"50";"4"
"20230118";"190";"1"
"20230118";"199.52";"2"
"20230118";"550";"3"
"20230118";"0";"4"
"20230119";"200";"1"
"20230119";"489.81";"2"
"20230119";"1257.93";"3"
"20230119";"89.31";"4"
"20230120";"270";"1"
"20230120";"224.2";"2"
"20230120";"968.62";"3"
"20230120";"50";"4"
"20230121";"50";"1"
"20230121";"183.51";"2"
"20230121";"1299.31";"3"
"20230121";"220";"4"
"20230122";"50";"1"
"20230122";"112.1";"2"
"20230122";"739.31";"3"
"20230122";"190";"4"
"20230123";"0";"1"
"20230123";"160.62";"2"
"20230123";"670";"3"
"20230123";"200";"4"
"20230124";"50";"1"
"20230124";"307.02";"2"
"20230124";"1029.31";"3"
"20230124";"100";"4"
"20230125";"70";"1"
"20230125";"324.17";"2"
"20230125";"747.24";"3"
"20230125";"50";"4"
"20230126";"50";"1"
"20230126";"337.02";"2"
"20230126";"620";"3"
"20230126";"0";"4"
"20230127";"90";"1"
"20230127";"141.38";"2"
"20230127";"789.31";"3"
"20230127";"50";"4"
"20230128";"0";"1"
"20230128";"146.7";"2"
"20230128";"780";"3"
"20230128";"0";"4"
"20230129";"240";"1"
"20230129";"236.33";"2"
"20230129";"1090";"3"
"20230129";"50";"4"
"20230131";"180";"1"
"20230131";"182.79";"2"
"20230131";"1009.31";"3"
"20230131";"190";"4"
"20230132";"0";"1"
"20230132";"82.82";"2"
"20230132";"630";"3"
"20230132";"50";"4"
"20230133";"120";"1"
"20230133";"124.23";"2"
"20230133";"750";"3"
"20230133";"100";"4"
"20230134";"140";"1"
"20230134";"436.27";"2"
"20230134";"940";"3"
"20230134";"159.31";"4"
"20230135";"90";"1"
"20230135";"224.2";"2"
"20230135";"678.62";"3"
"20230135";"50";"4"
"20230136";"0";"1"
"20230136";"182.79";"2"
"20230136";"649.31";"3"
"20230136";"100";"4"
"20230137";"0";"1"
"20230137";"224.2";"2"
"20230137";"559.31";"3"
"20230137";"69.31";"4"
"20230138";"50";"1"
"20230138";"202.03";"2"
"20230138";"610";"3"
"20230138";"50";"4"
"20230139";"0";"1"
"20230139";"419.84";"2"
"20230139";"1178.62";"3"
"20230139";"190";"4"
"20230141";"0";"1"
"20230141";"406.99";"2"
"20230141";"1347.93";"3"
"20230141";"150";"4"
"20230142";"0";"1"
"20230142";"360.56";"2"
"20230142";"919.31";"3"
"20230142";"240";"4"
"20230143";"0";"1"
"20230143";"41.41";"2"
"20230143";"720";"3"
"20230143";"340";"4"
"20230144";"90";"1"
"20230144";"224.92";"2"
"20230144";"780";"3"
"20230144";"300";"4"
"20230145";"0";"1"
"20230145";"141.38";"2"
"20230145";"740";"3"
"20230145";"140";"4"
"20230146";"0";"1"
"20230146";"308.46";"2"
"20230146";"870";"3"
"20230146";"100";"4"
"20230147";"0";"1"
"20230147";"360.56";"2"
"20230147";"899.31";"3"
"20230147";"50";"4"
"20230148";"0";"1"
"20230148";"163.13";"2"
"20230148";"660";"3"
"20230148";"0";"4"
"20230149";"0";"1"
"20230149";"0";"2"
"20230149";"840";"3"
"20230149";"100";"4"
"20230150";"0";"1"
"20230150";"0";"2"
"20230150";"1240";"3"
"20230150";"0";"4"
"20230151";"0";"1"
"20230151";"477.68";"2"
"20230151";"1058.62";"3"
"20230151";"69.31";"4"
"20230152";"0";"1"
"20230152";"158.11";"2"
"20230152";"640";"3"
"20230152";"50";"4"
"20230153";"0";"1"
"20230153";"183.51";"2"
"20230153";"570";"3"
"20230153";"50";"4"
"20230154";"0";"1"
"20230154";"100.69";"2"
"20230154";"489.31";"3"
"20230154";"100";"4"
"20230170";"0";"1"
"20230170";"626.17";"2"
"20230170";"859.31";"3"
"20230170";"139.31";"4"
"20230171";"0";"1"
"20230171";"277.74";"2"
"20230171";"1119.31";"3"
"20230171";"200";"4"
"20230172";"150";"1"
"20230172";"193,,13";"2"
"20230172";"720";"3"
"20230172";"50";"4"
"20230173";"150";"1"
"20230173";"224.2";"2"
"20230173";"1219.31";"3"
"20230173";"150";"4"
"20230174";"180";"1"
"20230174";"307.02";"2"
"20230174";"678.62";"3"
"20230174";"50";"4"
"20230175";"0";"1"
"20230175";"140";"2"
"20230175";"182.79";"3"
"20230175";"749.31";"4"
"20230176";"50";"1"
"20230176";"41.41";"2"
"20230176";"720";"3"
"20230176";"100";"4"
"20230177";"150";"1"
"20230177";"121.72";"2"
"20230177";"670";"3"
"20230177";"0";"4"
"20230178";"0";"1"
"20230178";"348.43";"2"
"20230178";"1019.31";"3"
"20230178";"69.31";"4"
"20230180";"180";"1"
"20230180";"519.81";"2"
"20230180";"1017.93";"3"
"20230180";"50";"4"
"20230181";"0";"1"
"20230181";"112.1";"2"
"20230181";"820";"3"
"20230181";"0";"4"
"20230182";"100";"1"
"20230182";"229.52";"2"
"20230182";"440";"3"
"20230182";"50";"4"
"20230183";"0";"1"
"20230183";"458.02";"2"
"20230183";"808.62";"3"
"20230183";"100";"4"
"20230184";"100";"1"
"20230184";"265.61";"2"
"20230184";"998.62";"3"
"20230184";"90";"4"
"20230185";"90";"1"
"20230185";"165.64";"2"
"20230185";"570";"3"
"20230185";"0";"4"
"20230186";"0";"1"
"20230186";"112.1";"2"
"20230186";"500";"3"
"20230186";"100";"4"
"20230187";"140";"1"
"20230187";"163.13";"2"
"20230187";"780";"3"
"20230187";"50";"4"
"20230188";"90";"1"
"20230188";"294.89";"2"
"20230188";"1139.31";"3"
"20230188";"90";"4"
"20230189";"140";"1"
"20230189";"253.48";"2"
"20230189";"667.93";"3"
"20230189";"90";"4"
"20230190";"100";"1"
"20230190";"277.74";"2"
"20230190";"1109.31";"3"
"20230190";"50";"4"
"20230191";"50";"1"
"20230191";"319.15";"2"
"20230191";"430";"3"
"20230191";"0";"4"
"20230192";"70";"1"
"20230192";"124.23";"2"
"20230192";"670";"3"
"20230192";"0";"4"
"20230193";"50";"1"
"20230193";"514.07";"2"
"20230193";"938.62";"3"
"20230193";"100";"4"
"20230194";"0";"1"
"20230194";"395.58";"2"
"20230194";"478.62";"3"
"20230194";"100";"4"
"20230195";"0";"1"
"20230195";"282.76";"2"
"20230195";"567.93";"3"
"20230195";"50";"4"
"20230196";"90";"1"
"20230196";"70.69";"2"
"20230196";"810";"3"
"20230196";"50";"4"
"20230197";"150";"1"
"20230197";"112.1";"2"
"20230197";"639.31";"3"
"20230197";"50";"4"
"20230198";"90";"1"
"20230198";"489.81";"2"
"20230198";"1109.31";"3"
"20230198";"100";"4"
"20230199";"90";"1"
"20230199";"312.76";"2"
"20230199";"758.62";"3"
"20230199";"100";"4"
"20230200";"50";"1"
"20230200";"436.27";"2"
"20230200";"837.93";"3"
"20230200";"190";"4"
"20230201";"50";"1"
"20230201";"253.48";"2"
"20230201";"969.31";"3"
"20230201";"50";"4"
"20230202";"50";"1"
"20230202";"165.64";"2"
"20230202";"620";"3"
"20230202";"50";"4"
"20230203";"50";"1"
"20230203";"336.3";"2"
"20230203";"1088.62";"3"
